# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
1424 16.923543 -39.545488 1316.26 2389.16 17.843 0.022 1.325 0.029 nan nan 1.624 0.027 0.7618 0.110256 -0.034706 -0.104651 198.3 "Gaia DR2 5969801445353725312" 253.85290721195 0.1811 -39.54563284611 0.121 1635721458409799680 5969801445353725312 473246439 2015.5 0.4905 0.1566 3.1327 -1.803 0.334 -6.219 0.19 0.1808 -0.2763 -0.6607 -0.2141 0.3277 -0.2282 -0.8032 0.0374 -0.1566 0.1857 147 0 146 1 0.8289 154.67 0.0 0.0 31 0 2.07 1.4604 0.0279 0.028 17 9 0.32943 0 18 0 155 2134.0 3.023 705.757 17.3655 0.0015 13 813.6 11.06 73.559 18.0754 0.0148 14 2085.0 19.87 104.9 16.4643 0.0104 1.358 0 1.611 0.7099 0.9012 "" "" 0 "" "" "" NOT_AVAILABLE 345.38612980381 2.43381047805 257.05318527725 -16.82930997757 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.852917279 5.1763 -39.5456060709 2.9518
1425 16.918575 -39.435383 1798.56 1479.2 17.845 0.01 1.58 0.024 nan nan 2.123 0.012 4.0090 0.091973 -0.091865 0.004458 272.8 "Gaia DR2 5969990664415870976" 253.77896945012 0.4903 -39.43647211204 0.334 1635721458409799680 5969990664415870976 1520965291 2015.5 0.8101 0.6178 1.3112 -0.857 1.495 -2.008 0.617 -0.303 -0.4934 -0.24 0.1603 0.3346 0.3482 -0.4524 0.5157 0.2241 0.2907 150 0 150 0 1.8731 178.53 0.392 0.23 31 0 0.1644 1.2464 0.0989 0.036 17 8 1.3533 0 19 0 167 315.8 1.482 213.139 19.4397 0.0051 4 131.2 16.31 8.042 20.0568 0.135 5 431.5 21.32 20.237 18.1745 0.0537 1.781 0 1.8823 0.6171 1.2652 "" "" 0 "" "" "" NOT_AVAILABLE 345.43540039456 2.54672126704 256.98078671031 -16.72749108954 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.778974226 23.1766 -39.4364634676 9.5698
1426 16.930985 -39.288575 593.731 265.907 17.845 0.022 2.645 0.057 nan nan 3.697 0.023 0.7082 0.161051 0.051629 0.152551 18.7 "Gaia DR2 5970368479789736064" 253.96462090089 0.0881 -39.2884202003 0.0798 1635721458409799680 5970368479789736064 134396368 2015.5 0.0257 0.1101 0.2331 -3.138 0.178 -2.573 0.14 -0.149 -0.1582 -0.3829 0.0954 -0.3499 0.2102 -0.7716 -0.1575 0.4332 -0.2347 234 0 233 1 17.3834 835.52 0.547 24.0 31 0 2.505 1.2284 0.0182 0.017 27 12 0.17554 0 29 0 235 9233.0 5.596 1649.794 15.775 0.0007 25 976.0 12.71 76.779 17.8778 0.0141 23 13980.0 38.91 359.243 14.3982 0.003 1.62 0 3.4796 2.1028 1.3768 "" "" 0 "" "" "" NOT_AVAILABLE 345.64092709547 2.52765419019 257.11177961861 -16.56387304406 100001 3701.44 3441.0 4179.63 2.2385 1.8999 2.4506 1.2515 1.087 1.3266 "" "" "" "" "" "" "" 253.964638357 2.7541 -39.2884091222 2.1706
1671 16.929673 -39.46785 721.105 1747.52 18.197 0.029 1.083 0.04 nan nan 1.604 0.034 0.5239 0.045205 0.036293 -0.026949 126.6 "Gaia DR2 5970177233488838784" 253.9449280196 0.0775 -39.4679301747 0.0593 1635721458409799680 5970177233488838784 850124179 2015.5 0.029 0.0939 0.3088 -1.261 0.161 -0.735 0.108 0.0308 -0.1391 -0.2753 -0.0794 -0.1622 -0.1013 -0.6962 -0.0306 0.3182 0.1251 177 0 177 0 1.7066 204.88 0.111 0.47 31 0 4.654 1.3495 0.0158 0.078 20 10 0.14936 0 23 0 195 4735.0 3.293 1437.993 16.5001 0.0008 22 995.3 9.674 102.88 17.8565 0.0106 21 6143.0 15.58 394.371 15.291 0.0028 1.508 0 2.5655 1.3564 1.2091 "" "" 0 "" "" "" NOT_AVAILABLE 345.49126835264 2.42715713439 257.11749809974 -16.74394394081 100001 3928.12 3300.0 4658.11 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.944935052 2.4988 -39.4679270091 1.677
1428 16.921885 -39.474525 1477.16 1802.69 17.852 0.022 2.106 0.06 nan nan 2.656 0.022 1.5730 0.062948 -0.053336 -0.033432 237.9 "Gaia DR2 5969802682292193536" 253.82881808803 14.9206 -39.47440180048 6.7929 1635721458409799680 5969802682292193536 68027814 2015.5 "" "" "" "" "" "" "" 0.4631 "" "" "" "" "" "" "" "" "" 67 0 67 0 2.399 91.87 1.196 0.19 3 0 0.0184 "" "" 0.198 8 5 151.38 0 8 0 68 84.44 1.316 64.163 20.8719 0.0169 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.43000423066 2.49295316904 257.02529846444 -16.76070588381 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.828818088 14.9206 -39.4744018005 6.7929
1429 16.927479 -39.618811 934.032 2995.13 17.857 0.028 1.375 0.064 nan nan 1.84 0.028 3.0400 0.178127 0.011839 -0.177733 176.2 "Gaia DR2 5969797906300496768" 253.9132839252 0.1551 -39.61872270768 0.101 1635721458409799680 5969797906300496768 1660311571 2015.5 0.2941 0.129 2.2809 1.453 0.281 1.0 0.172 0.2352 -0.3099 -0.6278 -0.1964 0.1084 -0.1635 -0.7716 0.077 -0.0408 0.0713 139 0 139 0 1.1815 153.56 0.13 0.34 31 0 2.5624 1.4184 0.0248 0.081 16 10 0.276 0 18 0 157 2604.0 3.067 849.14 17.1491 0.0013 17 841.1 6.865 122.523 18.0393 0.0089 17 2832.0 4.301 658.499 16.1316 0.0016 1.411 0 1.9077 0.8901 1.0176 "" "" 0 "" "" "" NOT_AVAILABLE 345.35831203946 2.35174361306 257.1102965609 -16.8965425372 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.913275801 4.3547 -39.6187270133 2.6682
1430 16.91753 -39.527893 1900.03 2243.74 17.86 0.032 1.321 0.035 nan nan 1.586 0.032 4.6962 0.136871 -0.105409 -0.087307 230.4 "Gaia DR2 5969802059507776512" 253.76125201567 0.2869 -39.52821729323 0.1972 1635721458409799680 5969802059507776512 656386809 2015.5 1.1544 0.175 6.598 -8.349 0.564 -9.912 0.283 0.6959 0.3496 -0.8672 -0.6628 0.5408 -0.6881 -0.9121 -0.4354 -0.4253 0.6387 157 0 157 0 2.7545 204.45 0.365 2.3 31 0 1.699 1.4234 0.0319 0.125 18 9 0.61184 0 20 0 173 2280.0 2.974 766.528 17.2938 0.0014 15 893.9 22.95 38.947 17.9732 0.0279 18 2184.0 15.96 136.791 16.414 0.0079 1.35 0 1.5592 0.6794 0.8798 "" "" 0 "" "" "" NOT_AVAILABLE 345.35531763368 2.49978133894 256.97772744822 -16.82020352361 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.761298623 8.7437 -39.5281746185 4.3975
1431 16.933667 -39.348453 333.308 760.765 17.869 0.017 1.174 0.028 nan nan 1.499 0.019 2.0106 0.124351 0.083337 0.092293 42.1 "Gaia DR2 5970180467600270464" 254.00568209055 1.9939 -39.34864731655 1.4092 1635721458409799680 5970180467600270464 674807358 2015.5 "" "" "" "" "" "" "" 0.8176 "" "" "" "" "" "" "" "" "" 154 0 153 1 2.6462 197.54 2.431 2.1 3 0 0.0321 "" "" 0.213 18 9 5.0525 0 20 0 167 137.6 0.9977 137.907 20.3419 0.0079 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.61379436041 2.46519124175 257.15190428583 -16.62006646 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.005682091 1.9939 -39.3486473166 1.4092
1432 16.917184 -39.390865 1933.64 1111.28 17.869 0.024 1.251 0.042 nan nan 1.456 0.025 2.8981 0.119946 -0.108699 0.050709 295.0 "Gaia DR2 5969991592127909632" 253.7572657771 0.7449 -39.39019633431 0.5799 1635721458409799680 5969991592127909632 1571751342 2015.5 -5.1404 1.0084 -5.0976 6.387 2.243 -5.68 1.309 -0.2523 0.0439 0.2209 0.2353 -0.1978 -0.2063 -0.5517 0.3944 0.5832 0.5324 123 0 118 5 10.2619 346.71 3.177 12.0 31 0 0.0559 1.3443 0.1557 0.008 14 9 2.1273 0 18 1 134 296.2 6.157 48.109 19.5094 0.0226 11 150.8 18.51 8.147 19.9052 0.1333 14 519.5 25.83 20.115 17.973 0.054 2.263 0 1.9323 0.3958 1.5365 "" "" 0 "" "" "" NOT_AVAILABLE 345.46092698847 2.58882011037 256.9577894598 -16.6834747474 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.757230197 34.7725 -39.3901718785 20.303
1433 16.921302 -39.263069 1533.79 55.115 17.871 0.024 nan nan nan nan 2.54 0.024 1.7759 0.188317 -0.061129 0.178119 341.1 "Gaia DR2 5970370854906178432" 253.81896238878 0.2853 -39.26284439498 0.2112 1635721458409799680 5970370854906178432 684269758 2015.5 -0.0057 0.3354 -0.0171 -2.753 0.511 -4.956 0.358 0.2236 -0.3094 -0.2708 -0.264 -0.2387 -0.1054 -0.7048 -0.1099 0.3787 0.0207 221 0 219 2 4.9621 333.05 0.984 4.4 31 0 0.2796 1.2328 0.0587 0.086 25 12 0.46227 0 27 0 235 575.6 1.186 485.284 18.788 0.0022 22 145.2 10.43 13.921 19.9466 0.078 22 924.5 14.92 61.964 17.3471 0.0175 1.858 0 2.5995 1.1586 1.4409 "" "" 0 "" "" "" NOT_AVAILABLE 345.5901706873 2.63156260711 256.99185631022 -16.55144983905 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.818977699 7.9317 -39.2628230573 5.5514
1434 16.918869 -39.418477 1769.99 1339.48 17.872 0.012 1.288 0.025 nan nan 1.487 0.014 3.3630 0.090652 -0.087948 0.021974 284.0 "Gaia DR2 5969990763194674304" 253.7840694067 2.1674 -39.4189608424 1.3305 1635721458409799680 5969990763194674304 1472697367 2015.5 "" "" "" "" "" "" "" 0.5579 "" "" "" "" "" "" "" "" "" 124 0 124 0 2.1062 153.75 1.92 1.2 3 0 0.0352 "" "" 0.071 14 8 4.5408 0 16 0 140 129.4 1.032 125.465 20.4083 0.0087 12 85.16 14.81 5.749 20.5258 0.1889 15 280.7 9.87 28.44 18.6413 0.0382 2.827 0 1.8845 0.1176 1.7669 "" "" 0 "" "" "" NOT_AVAILABLE 345.45152246648 2.55464317036 256.98275113686 -16.70964106575 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.784069407 2.1674 -39.4189608424 1.3305
1435 16.927258 -39.395907 955.489 1152.95 17.872 0.02 2.248 0.058 nan nan 3.028 0.021 0.5754 0.045938 0.008329 0.045177 10.4 "Gaia DR2 5970178573518509440" 253.90869284449 0.0944 -39.39581312853 0.0679 1635721458409799680 5970178573518509440 979793250 2015.5 0.474 0.0979 4.8408 -2.88 0.175 -1.477 0.118 -0.1303 -0.4613 -0.467 0.1088 -0.0834 0.2675 -0.7632 0.081 0.1924 -0.2423 213 0 213 0 7.0158 385.41 0.348 6.8 31 0 3.5837 1.2711 0.0149 0.084 24 11 0.172 0 26 0 231 5868.0 3.959 1482.12 16.2672 0.0007 25 931.2 8.424 110.543 17.9288 0.0098 24 8109.0 16.73 484.609 14.9894 0.0022 1.541 0 2.9393 1.6616 1.2778 "" "" 0 "" "" "" NOT_AVAILABLE 345.53000150675 2.49413972491 257.07981263848 -16.67552338676 100001 4660.27 4020.07 4948.82 2.821 2.752 2.9111 1.43 1.392 1.4753 "" "" "" "" "" "" "" 253.908708889 2.7122 -39.3958067687 1.8266
1436 16.920482 -39.456281 1613.43 1651.91 17.876 0.016 1.245 0.029 nan nan 1.438 0.019 3.5745 0.072682 -0.071006 -0.015518 257.7 "Gaia DR2 5969990389537812736" 253.80595029827 0.1541 -39.45647178094 0.1025 1635721458409799680 5969990389537812736 1059725946 2015.5 0.761 0.1447 5.259 -2.254 0.286 -4.981 0.167 -0.0962 -0.4466 -0.5427 0.0132 0.1803 0.0746 -0.7695 0.2009 0.0199 -0.0454 177 0 177 0 0.9803 190.12 0.0 0.0 31 0 1.9323 1.4874 0.0262 0.026 20 9 0.27386 0 22 0 194 2022.0 2.249 898.911 17.424 0.0012 18 812.9 7.634 106.484 18.0763 0.0102 20 1893.0 14.92 126.859 16.5692 0.0086 1.338 0 1.5071 0.6524 0.8547 "" "" 0 "" "" "" NOT_AVAILABLE 345.43289808755 2.51794907157 257.0048179778 -16.74494032166 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.805962869 4.4335 -39.456450337 2.5877
1437 16.919101 -39.552395 1747.46 2446.24 17.879 0.018 1.195 0.025 nan nan 1.551 0.019 3.4028 0.141462 -0.08681 -0.111693 217.9 "Gaia DR2 5969801788951000832" 253.78532625123 0.1606 -39.55262929327 0.1148 1635721458409799680 5969801788951000832 303475131 2015.5 0.7081 0.1303 5.435 -0.386 0.314 0.731 0.176 0.2628 -0.1067 -0.6814 -0.2588 0.2586 -0.2558 -0.8259 -0.0639 -0.0847 0.21 167 0 167 0 -0.8651 146.3 0.0 0.0 31 0 2.2116 1.4712 0.0267 0.075 19 10 0.31069 0 21 0 184 2294.0 2.512 913.293 17.2869 0.0012 19 877.0 17.57 49.907 17.9939 0.0218 20 2144.0 11.88 180.521 16.4339 0.006 1.317 0 1.56 0.707 0.853 "" "" 0 "" "" "" NOT_AVAILABLE 345.34795928313 2.47000586872 256.99995440554 -16.84229436729 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.785328408 4.8705 -39.5526324423 2.7272
1438 16.930929 -39.383166 599.16 1047.65 17.889 0.017 1.703 0.033 nan nan 2.549 0.022 1.5669 0.077457 0.051439 0.05791 41.6 "Gaia DR2 5970179952202008576" 253.96446619669 0.8799 -39.38306094449 0.5787 1635721458409799680 5970179952202008576 1476596553 2015.5 0.1667 0.3641 0.4578 -1.701 1.107 -3.86 0.832 0.9247 -0.1023 -0.8803 -0.8966 -0.1671 -0.8388 -0.9622 -0.1056 0.2432 0.814 159 0 158 1 5.0987 259.69 0.963 5.7 31 0 0.4349 1.1971 0.0561 0.302 18 8 1.5358 0 19 0 158 909.4 2.407 377.829 18.2915 0.0029 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.56696855332 2.46851528061 257.12298003746 -16.65790329129 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.964475672 17.1819 -39.3830443268 12.9041
1439 16.924707 -39.449096 1203.25 1592.53 17.895 0.022 1.154 0.032 nan nan 1.48 0.023 1.1780 0.022901 -0.021413 -0.008121 249.2 "Gaia DR2 5970178023765914624" 253.87018463772 0.2501 -39.44910832464 0.1847 1635721458409799680 5970178023765914624 106461525 2015.5 0.579 0.1799 3.2179 0.587 0.482 -0.929 0.275 0.8012 0.4467 -0.8424 -0.7742 0.566 -0.8086 -0.8967 -0.584 -0.4313 0.772 155 0 155 0 1.1985 171.0 0.0 0.0 31 0 1.9092 1.4397 0.027 0.135 18 9 0.55107 0 20 0 172 1983.0 4.95 400.599 17.4452 0.0027 12 797.5 25.73 30.991 18.0971 0.035 13 1902.0 20.15 94.418 16.5636 0.0115 1.362 0 1.5334 0.6519 0.8815 "" "" 0 "" "" "" NOT_AVAILABLE 345.46976973925 2.48393001763 257.05537451134 -16.731891616 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.870181365 7.4709 -39.4491043228 4.263
1440 16.922947 -39.26797 1374.06 95.621 17.895 0.024 1.437 0.1 nan nan 1.968 0.025 1.7399 0.178124 -0.041193 0.173295 346.6 "Gaia DR2 5970369308721683712" 253.84470729251 15.0464 -39.26768299538 6.0412 1635721458409799680 5970369308721683712 843133772 2015.5 "" "" "" "" "" "" "" 0.9494 "" "" "" "" "" "" "" "" "" 44 0 44 0 0.7907 45.66 1.869 0.3 3 0 0.021 "" "" 0.373 6 5 1065.6 0 6 0 49 77.36 1.416 54.629 20.967 0.0199 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.59890835725 2.61300128919 257.0130943735 -16.55395279545 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.844707293 15.0464 -39.2676829954 6.0412
1441 16.918806 -39.499586 1776.14 2009.8 17.896 0.015 2.181 0.027 nan nan 2.865 0.015 3.6450 0.107242 -0.090179 -0.058039 237.2 "Gaia DR2 5969989874147050752" 253.78104748808 24.1427 -39.49897114403 22.7435 1635721458409799680 5969989874147050752 1332300999 2015.5 "" "" "" "" "" "" "" 0.9178 "" "" "" "" "" "" "" "" "" 44 0 43 1 0.3799 40.71 1.803 0.31 3 0 0.019 "" "" 0.446 5 3 3620.1 0 5 0 43 85.27 1.914 44.559 20.8613 0.0244 3 82.66 33.53 2.465 20.5581 0.4404 2 97.38 24.55 3.967 19.7907 0.2737 2.111 0 0.7674 -0.3032 1.0706 "" "" 0 "" "" "" NOT_AVAILABLE 345.38770161878 2.50624966737 256.99002467159 -16.78938178022 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.781047488 24.1427 -39.498971144 22.7435
1442 16.921101 -39.495204 1553.28 1973.59 17.897 0.017 1.931 0.043 nan nan 3.1 0.018 2.5615 0.083644 -0.063531 -0.054407 229.4 "Gaia DR2 5969802544865272576" 253.81558564529 0.1223 -39.49536878161 0.1057 1635721458409799680 5969802544865272576 520926549 2015.5 -0.3535 0.1119 -3.16 -4.413 0.233 -6.4 0.171 -0.5185 -0.2124 -0.6535 0.4529 -0.0685 0.4856 -0.886 -0.0508 0.1895 -0.5052 185 0 184 1 8.6162 395.4 0.332 5.3 31 0 3.5528 1.3032 0.0218 -0.006 21 10 0.25861 0 23 0 191 5668.0 4.383 1293.357 16.3047 0.0008 19 982.1 39.49 24.873 17.871 0.0437 19 8145.0 64.39 126.493 14.9847 0.0086 1.61 0 2.8863 1.5662 1.32 "" "" 0 "" "" "" NOT_AVAILABLE 345.40724704748 2.4877568347 257.01723853109 -16.78271406784 110001 4577.48 3635.73 4793.75 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.81561027 3.6182 -39.4953412253 2.6499
1443 16.934264 -39.501081 275.377 2022.16 17.899 0.017 1.626 0.024 nan nan 2.166 0.018 3.1045 0.107993 0.090119 -0.059507 123.4 "Gaia DR2 5970174076700406272" 254.01470599513 9.0096 -39.50043886759 5.503 1635721458409799680 5970174076700406272 954213740 2015.5 "" "" "" "" "" "" "" 0.9471 "" "" "" "" "" "" "" "" "" 79 0 74 5 8.0043 210.8 5.816 11.0 3 0 0.0164 "" "" 0.341 9 6 16.328 0 13 0 83 137.9 5.332 25.869 20.3392 0.042 6 45.84 12.73 3.6 21.1984 0.3016 6 265.6 13.22 20.095 18.7015 0.054 2.257 0 2.4968 0.8592 1.6376 "" "" 0 "" "" "" NOT_AVAILABLE 345.49962125642 2.36480740238 257.17726244523 -16.77006411839 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.014705995 9.0096 -39.5004388676 5.503
1444 16.927469 -39.445049 935.093 1559.08 17.899 0.02 1.158 0.03 nan nan 1.523 0.022 0.6420 0.011713 0.011034 -0.003932 109.6 "Gaia DR2 5970178264281008128" 253.91220268363 0.1802 -39.44492122312 0.1267 1635721458409799680 5970178264281008128 1211168528 2015.5 1.1445 0.1604 7.1359 1.293 0.335 -0.107 0.208 0.475 -0.0795 -0.5507 -0.467 0.0871 -0.4718 -0.7791 -0.2188 0.1017 0.4457 186 0 185 1 5.5315 305.72 0.497 4.1 31 0 1.2852 1.4376 0.0272 0.11 21 10 0.34448 0 23 0 203 2075.0 3.905 531.284 17.3959 0.002 21 812.4 10.48 77.507 18.077 0.014 20 1997.0 15.47 129.134 16.5108 0.0084 1.354 0 1.5662 0.6811 0.8851 "" "" 0 "" "" "" NOT_AVAILABLE 345.4933852252 2.46126556789 257.08852551443 -16.72399307672 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.912195475 5.1957 -39.4449207619 3.2261
1445 16.93654 -39.485102 54.386 1890.1 17.899 0.027 1.538 0.045 nan nan 2.15 0.028 3.4434 0.123245 0.115333 -0.043446 110.6 "Gaia DR2 5970175519795068672" 254.04734915151 1.3896 -39.48434103461 1.0569 1635721458409799680 5970175519795068672 1690971324 2015.5 "" "" "" "" "" "" "" 0.2113 "" "" "" "" "" "" "" "" "" 135 0 135 0 48.9335 3585.8 7.394 150.0 3 0 0.0164 "" "" 0.248 15 9 3.9123 0 16 0 134 438.4 5.192 84.439 19.0837 0.0129 14 201.2 11.7 17.198 19.5921 0.0631 15 1108.0 13.61 81.421 17.1507 0.0133 2.986 0 2.4414 0.5084 1.9331 "" "" 0 "" "" "" NOT_AVAILABLE 345.52796024369 2.35521619532 257.20147726844 -16.75119267892 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.047349152 1.3896 -39.4843410346 1.0569
1446 16.93158 -39.449712 535.925 1597.62 17.901 0.02 1.655 0.033 nan nan 2.093 0.022 1.9992 0.059598 0.05899 -0.008488 98.2 "Gaia DR2 5970177375221288192" 253.97430820378 0.9024 -39.44945378293 0.8639 1635721458409799680 5970177375221288192 1641044221 2015.5 -0.5528 1.249 -0.4426 -3.01 2.176 -3.845 1.972 -0.0156 0.3758 -0.3224 -0.1439 -0.4073 -0.196 -0.3081 -0.1533 0.3442 0.4827 71 0 71 0 5.4647 149.64 2.535 3.4 31 0 0.0479 2.0712 0.2599 -0.003 8 6 2.253 0 14 0 74 218.6 2.18 100.252 19.8394 0.0108 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.51990215634 2.42103257822 257.13881421823 -16.72298617036 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.974324988 33.7371 -39.4494372267 30.582
1447 16.929284 -39.276145 758.81 163.178 17.904 0.028 1.341 0.045 0.399 0.08 1.56 0.029 1.1031 0.167883 0.031698 0.164863 10.9 "Gaia DR2 5970368754673735040" 253.93886296847 0.1247 -39.27611989864 0.0983 1635721458409799680 5970368754673735040 613451555 2015.5 0.761 0.1284 5.9264 -1.402 0.239 -7.114 0.171 0.4196 -0.014 -0.4365 -0.353 -0.2657 -0.3328 -0.7784 -0.1556 0.3927 0.358 203 0 202 1 1.2421 221.97 0.145 0.38 31 0 1.9015 1.4534 0.0232 0.155 23 11 0.2414 0 23 0 202 2042.0 2.092 976.044 17.4134 0.0011 23 767.5 12.63 60.774 18.1386 0.0179 21 1969.0 16.1 122.316 16.5264 0.0089 1.34 0 1.6123 0.7252 0.8871 "" "" 0 "" "" "" NOT_AVAILABLE 345.63803679316 2.5509021302 257.08964456574 -16.55394123045 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.938870768 3.7015 -39.2760892697 2.6486
1448 16.917866 -39.403086 1867.35 1212.28 17.909 0.012 1.392 0.025 nan nan 1.941 0.017 5.1068 0.10835 -0.101054 0.039087 291.1 "Gaia DR2 5969991523408428928" 253.76713592373 3.1481 -39.40183030208 2.5288 1635721458409799680 5969991523408428928 286324161 2015.5 "" "" "" "" "" "" "" 0.8451 "" "" "" "" "" "" "" "" "" 103 0 103 0 4.5615 175.75 3.122 2.7 3 0 0.0234 "" "" 0.141 12 7 7.0393 0 14 0 119 119.8 1.395 85.888 20.4919 0.0126 8 84.52 17.71 4.772 20.534 0.2275 12 225.8 16.67 13.542 18.8778 0.0802 2.589 0 1.6561 0.0421 1.6141 "" "" 0 "" "" "" NOT_AVAILABLE 345.45665380958 2.57557987274 256.96710876125 -16.69414432348 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.767135924 3.1481 -39.4018303021 2.5288
1449 16.927996 -39.357305 883.836 833.926 17.909 0.019 1.088 0.027 nan nan 1.423 0.021 0.7361 0.085479 0.016855 0.083801 11.4 "Gaia DR2 5970180257145732736" 253.91971399481 0.1215 -39.35718771432 0.1214 1635721458409799680 5970180257145732736 1100687837 2015.5 0.9102 0.1571 5.7957 -4.963 0.239 -4.165 0.212 0.0923 0.0403 -0.4558 -0.0634 -0.5474 0.0385 -0.8482 -0.2463 0.6074 -0.0217 185 0 185 0 -0.2698 174.28 0.0 0.0 31 0 1.886 1.4614 0.0238 0.05 21 10 0.23305 0 22 0 194 2038.0 2.077 981.627 17.4151 0.0011 20 800.3 8.638 92.649 18.0932 0.0117 20 1831.0 13.88 131.885 16.6053 0.0082 1.291 0 1.4879 0.6781 0.8098 "" "" 0 "" "" "" NOT_AVAILABLE 345.56548194739 2.51169078953 257.08400785749 -16.63617434895 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.919741631 3.7005 -39.3571697801 3.2932
1450 16.926229 -39.444862 1055.41 1557.54 17.909 0.021 1.429 0.034 nan nan 1.853 0.023 0.3431 0.005188 -0.003524 -0.003807 222.8 "Gaia DR2 5970177959337103104" 253.89335119582 0.1679 -39.44479747267 0.1135 1635721458409799680 5970177959337103104 1222783364 2015.5 0.708 0.1472 4.8084 0.241 0.346 -1.033 0.214 0.5141 -0.1871 -0.4507 -0.4295 0.005 -0.4517 -0.7499 -0.2073 0.0936 0.5869 159 0 158 1 2.5553 201.39 0.37 2.6 31 0 1.7665 1.4417 0.0249 0.166 18 9 0.35169 0 20 0 175 2453.0 2.537 966.722 17.2142 0.0011 16 838.1 14.81 56.587 18.0431 0.0192 16 2777.0 21.4 129.763 16.1528 0.0084 1.474 0 1.8903 0.8289 1.0614 "" "" 0 "" "" "" NOT_AVAILABLE 345.48435335285 2.47269016461 257.07341094205 -16.72554666046 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.893349851 5.3661 -39.4447930235 3.3222
