ID         alpha     delta           x         y         v          ev         bv         ebv        ub         eub        vi         evi
255        251.995505   -43.593040  3319.080   763.191     13.905      0.005      1.658      0.008      1.504      0.021      1.880      0.005
256        252.372714   -43.286242  1054.820  3302.170     13.907      0.007      0.814      0.009      0.392      0.010      0.976      0.007
257        252.396992   -43.379373   909.091  2531.440     13.918      0.005      0.787      0.008      0.205      0.009      0.965      0.005
258        252.240568   -43.216618  1848.050  3878.360     13.919      0.007      1.447      0.011      1.126      0.017      1.633      0.007
259        252.078849   -43.403067  2818.790  2335.360     13.923      0.005      1.203      0.009      0.770      0.016      1.547      0.005
260        252.533252   -43.367080    91.169  2633.180     13.926      0.004      0.800      0.008      0.392      0.010      0.957      0.005
261        252.126232   -43.342811  2534.370  2834.020     13.930      0.006      0.960      0.009      0.437      0.013      1.072      0.006
262        252.340024   -43.567154  1251.050   977.412     13.941      0.006      2.101      0.012      0.984      0.023     nan      nan
263        252.518963   -43.260527   176.941  3514.980     13.942      0.004      0.737      0.007      0.455      0.011      0.903      0.005
264        252.188418   -43.375171  2161.090  2566.220     13.950      0.006      0.778      0.009      0.155      0.011      0.836      0.007
265        252.216687   -43.446712  1991.400  1974.160     13.954      0.007      1.482      0.009      1.187      0.018      1.745      0.007
266        252.332429   -43.597727  1296.640   724.404     13.959      0.005      1.008      0.010      0.804      0.014      1.102      0.006
267        252.155442   -43.416679  2359.030  2222.710     13.963      0.006      0.900      0.010      0.319      0.014      1.038      0.007
268        252.430229   -43.584168   709.577   836.615     13.969      0.005      0.708      0.009      0.111      0.013      0.969      0.006
269        251.887849   -43.637234  3965.300   397.452     13.970      0.010      2.126      0.013      0.282      0.023     nan      nan
271        252.468222   -43.354135   481.519  2740.310     13.971      0.006      0.727      0.008      0.186      0.009      0.861      0.006
270        251.879912   -43.474088  4012.940  1747.610     13.971      0.004      0.794      0.006      0.388      0.010      1.017      0.005
272        252.175920   -43.338345  2236.110  2870.980     13.972      0.004      1.624      0.007      1.433      0.020      1.775      0.004
273        252.127788   -43.490078  2525.030  1615.280     13.972      0.005      1.757      0.009      1.429      0.027      2.009      0.005
275        252.336829   -43.386908  1270.230  2469.090     13.973      0.006      1.833      0.010      1.661      0.024      2.108      0.006
274        251.976561   -43.410053  3432.790  2277.540     13.973      0.004      0.760      0.008      0.349      0.012      0.991      0.005
276        252.517467   -43.405608   185.918  2314.330     13.976      0.004      1.596      0.007      1.472      0.017      1.796      0.004
277        252.434197   -43.235606   685.760  3721.220     13.977      0.007      1.651      0.010      1.564      0.022      1.843      0.007
278        251.945687   -43.406436  3618.120  2307.480     13.982      0.004      0.558      0.006      0.286      0.010      0.776      0.005
279        252.406717   -43.570323   850.715   951.190     13.984      0.006      1.859      0.011      1.949      0.027      2.082      0.006
280        252.166675   -43.466326  2291.600  1811.840     13.986      0.005      0.813      0.008      0.362      0.011      1.041      0.006
281        252.327554   -43.678054  1325.900    59.633     13.987      0.006      0.627      0.011      0.464      0.013      0.829      0.007
282        252.156926   -43.453367  2350.120  1919.090     13.988      0.006      1.643      0.008      1.419      0.017      1.817      0.006
283        251.890206   -43.427909  3951.150  2129.770     13.993      0.005      1.742      0.007      1.482      0.020      1.982      0.006
284        251.893186   -43.629896  3933.260   458.176     13.996      0.008      1.590      0.011      1.478      0.022      1.851      0.008
285        252.276862   -43.461092  1630.190  1855.160     13.998      0.005      1.611      0.008      1.388      0.019      1.856      0.006
286        252.074688   -43.218529  2843.770  3862.550     13.998      0.006      1.549      0.009      1.424      0.021      1.775      0.006
287        252.228763   -43.318295  1918.910  3036.910     14.009      0.005      1.079      0.007      0.646      0.012      1.196      0.006
288        251.978086   -43.495983  3423.640  1566.410     14.014      0.005      0.586      0.007      0.386      0.009      0.715      0.006
289        252.175633   -43.398132  2237.830  2376.200     14.016      0.007      0.845      0.012      0.307      0.015      0.875      0.008
290        252.344895   -43.212361  1221.810  3913.590     14.018      0.008      1.067      0.010      0.491      0.010      1.295      0.008
291        252.402127   -43.535406   878.264  1240.150     14.019      0.006      1.594      0.010      1.543      0.021      1.764      0.006
292        252.532780   -43.548136    94.003  1134.800     14.027      0.005      1.592      0.009      1.636      0.021      1.851      0.005
293        252.138813   -43.323704  2458.850  2992.150     14.029      0.004      0.926      0.008      0.336      0.014      1.088      0.005
294        252.185770   -43.313309  2176.980  3078.170     14.035      0.004      0.742      0.007      0.457      0.010      0.870      0.005
295        251.935686   -43.344993  3678.150  2815.960     14.036      0.005      0.745      0.007      0.478      0.012      0.899      0.005
296        252.494590   -43.635190   323.245   414.363     14.040      0.007      0.792      0.009      0.565      0.011      1.085      0.007
297        252.317920   -43.267786  1383.730  3454.910     14.049      0.005      0.662      0.008      0.477      0.010      0.764      0.006
298        252.336802   -43.625611  1270.390   493.642     14.052      0.006      0.735      0.011      0.217      0.014      0.848      0.006
299        252.440645   -43.240545   647.058  3680.350     14.056      0.006      0.791      0.008      0.468      0.011      1.027      0.007
300        252.434700   -43.541825   682.740  1187.030     14.062      0.006      0.748      0.009      0.273      0.011      0.867      0.007
301        252.117739   -43.295907  2585.350  3222.190     14.064      0.005      0.635      0.008      0.401      0.011      0.784      0.005
302        252.505096   -43.201705   260.176  4001.780     14.065      0.011      0.827      0.014      0.527      0.016      1.066      0.014
303        251.982430   -43.468899  3397.560  1790.550     14.067      0.005      0.766      0.007      0.426      0.010      0.960      0.006
304        252.509336   -43.604267   234.727   670.279     14.072      0.006      0.692      0.008      0.151      0.011      0.841      0.006
305        252.274145   -43.505245  1646.500  1489.760     14.076      0.005      1.748      0.007      1.747      0.022      1.968      0.005
306        252.518323   -43.310483   180.781  3101.560     14.087      0.006      0.786      0.007      0.191      0.009      0.894      0.006
307        252.398727   -43.409233   898.673  2284.330     14.089      0.005      0.786      0.008      0.533      0.010      0.985      0.006
308        252.338543   -43.554659  1259.940  1080.820     14.091      0.007      1.589      0.010      1.470      0.019      1.801      0.007
309        252.115625   -43.600658  2598.040   700.146     14.095      0.005      1.645      0.009      1.573      0.020      1.823      0.006
310        252.280057   -43.428122  1611.010  2128.010     14.104      0.008      0.508      0.009      0.278      0.010      0.675      0.008
311        252.438626   -43.607162   659.175   646.322     14.107      0.004      1.054      0.007      0.904      0.014      1.124      0.005
312        252.076021   -43.252769  2835.770  3579.190     14.113      0.004      0.860      0.007      0.535      0.012      1.043      0.005
313        252.541642   -43.536411    40.808  1231.840     14.113      0.006      0.577      0.010      0.364      0.017      0.780      0.006
