ID        alpha     delta          x         y        v         ev        bv        ebv       ub        eub       vi        evi
832       253.903417   -45.033432   287.358  111.377    16.879     0.014     1.126     0.019     0.662     0.021     1.640     0.020
833       253.856045   -45.126723   562.454  884.931    16.882     0.005     1.284     0.007     0.711     0.019     1.719     0.012
834       253.781591   -45.026601   994.825   54.737    16.883     0.007     0.995     0.009     0.578     0.015     1.490     0.017
835       253.742664   -45.240751  1220.880 1830.440    16.886     0.013     1.140     0.016     1.125     0.029     1.396     0.016
836       253.949042   -45.325669    22.407 2534.570    16.886     0.006     1.207     0.009     0.519     0.054     1.656     0.016
837       253.621866   -45.182188  1922.380 1344.840    16.887     0.009     1.241     0.011     0.701     0.024     1.734     0.015
838       253.902412   -45.108194   293.194  731.292    16.887     0.007     1.714     0.010     1.168     0.037     nan     nan
839       253.681244   -45.067199  1577.560  391.365    16.888     0.005     1.021     0.007     0.585     0.041     1.441     0.014
840       253.685656   -45.366188  1551.940 2870.550    16.889     0.004     1.312     0.007     0.679     0.020     1.704     0.014
841       253.799016   -45.046864   893.638  222.752    16.890     0.007     0.987     0.009     0.495     0.013     1.452     0.016
842       253.765114   -45.029428  1090.510   78.175    16.896     0.008     0.956     0.009     0.490     0.015     1.403     0.017
843       253.815406   -45.340581   798.458 2658.220    16.896     0.010     1.281     0.013     0.666     0.061     1.846     0.022
844       253.677699   -45.265557  1598.150 2036.130    16.898     0.010     1.279     0.014     0.783     0.024     1.788     0.017
845       253.876831   -45.344591   441.748 2691.470    16.899     0.006     1.125     0.010     0.256     0.039     1.527     0.015
846       253.824985   -45.277153   742.829 2132.280    16.900     0.010     1.159     0.013     0.772     0.025     1.655     0.016
847       253.900457   -45.042020   304.547  182.586    16.900     0.011     1.071     0.013     0.545     0.016     nan     nan
848       253.628114   -45.355490  1886.100 2781.840    16.902     0.004     2.209     0.009     1.444     0.064     2.826     0.014
849       253.923386   -45.075010   171.394  456.134    16.902     0.009     1.328     0.012     0.703     0.020     1.778     0.028
850       253.712361   -45.196183  1396.860 1460.890    16.905     0.010     1.164     0.013     0.649     0.022     1.643     0.016
851       253.768908   -45.083469  1068.480  526.273    16.913     0.004     1.118     0.007     0.670     0.018     1.548     0.013
852       253.855494   -45.166870   565.659 1217.830    16.913     0.006     1.324     0.010     0.720     0.023     1.813     0.014
853       253.738005   -45.221767  1247.940 1673.030    16.914     0.012     1.940     0.015     1.328     0.050     2.477     0.015
854       253.830989   -45.043269   707.961  192.940    16.914     0.008     1.024     0.010     0.901     0.021     1.391     0.018
855       253.772762   -45.187000  1046.100 1384.740    16.915     0.008     1.817     0.012     1.461     0.052     2.325     0.012
856       253.682768   -45.382326  1568.710 3004.360    16.915     0.004     2.194     0.008     1.403     0.065     2.818     0.014
857       253.604145   -45.161098  2025.290 1169.970    16.915     0.008     1.304     0.010     0.900     0.026     1.880     0.015
858       253.811703   -45.127884   819.958  894.563    16.919     0.006     0.982     0.009     0.620     0.016     1.385     0.014
859       253.745039   -45.367065  1207.090 2877.820    16.921     0.005     1.525     0.009     0.974     0.029     2.043     0.012
860       253.630152   -45.127359  1874.260  890.209    16.922     0.007     1.033     0.010     0.518     0.021     1.455     0.017
861       253.766874   -45.240973  1080.290 1832.280    16.923     0.015     1.379     0.018     0.960     0.028     1.874     0.033
862       253.906884   -45.168075   267.225 1227.820    16.927     0.004     1.391     0.006     0.730     0.023     1.894     0.011
863       253.910317   -45.141640   247.289 1008.620    16.928     0.005     1.228     0.008     0.753     0.021     1.742     0.012
864       253.838774   -45.160896   662.755 1168.290    16.929     0.008     1.391     0.010     0.774     0.025     1.991     0.012
865       253.951880   -45.327614     5.924 2550.700    16.930     0.006     1.216     0.009     0.748     0.024     1.755     0.016
866       253.642711   -45.045935  1801.330  215.048    16.931     0.005     0.942     0.007     0.520     0.014     1.385     0.017
867       253.706549   -45.097091  1430.610  639.231    16.932     0.004     1.064     0.007     0.673     0.019     1.375     0.013
868       253.715992   -45.134490  1375.770  949.339    16.934     0.007     1.633     0.011     0.500     0.025     2.430     0.011
869       253.671167   -45.064588  1636.080  369.720    16.944     0.004     1.472     0.007     1.253     0.033     1.874     0.013
870       253.683619   -45.109261  1563.770  740.138    16.944     0.006     1.024     0.009     0.447     0.014     1.385     0.015
871       253.815244   -45.102083   799.395  680.626    16.945     0.016     1.124     0.020     nan     nan     1.602     0.023
872       253.933329   -45.064270   113.650  367.084    16.948     0.012     2.120     0.019     nan     nan     2.760     0.018
873       253.724213   -45.047656  1328.030  229.319    16.951     0.005     1.124     0.007     0.590     0.019     1.574     0.014
874       253.631494   -45.245460  1866.470 1869.490    16.952     0.007     1.367     0.010     0.802     0.027     1.834     0.019
875       253.763640   -45.149663  1099.070 1075.150    16.959     0.006     1.194     0.009     0.646     0.020     1.594     0.013
876       253.839880   -45.079523   656.329  493.561    16.960     0.006     1.038     0.009     0.415     0.018     1.401     0.016
877       253.607737   -45.248003  2004.430 1890.570    16.961     0.005     1.183     0.007     1.002     0.023     1.479     0.018
878       253.946412   -45.275747    37.679 2120.620    16.962     0.006     1.194     0.009     0.683     0.025     1.655     0.014
879       253.742485   -45.112816  1221.920  769.621    16.962     0.005     1.145     0.012     0.691     0.023     1.586     0.018
880       253.785759   -45.107990   970.622  729.601    16.965     0.005     1.171     0.009     0.832     0.023     1.519     0.013
881       253.614586   -45.232970  1964.660 1765.920    16.968     0.005     1.231     0.009     0.704     0.021     1.648     0.016
882       253.896054   -45.209118   330.115 1568.140    16.969     0.008     1.924     0.012     1.023     0.047     2.597     0.011
883       253.902666   -45.373444   291.717 2930.710    16.969     0.005     1.169     0.008     0.550     0.021     1.676     0.014
884       253.810967   -45.116703   824.236  801.845    16.970     0.005     1.135     0.007     0.566     0.018     1.538     0.013
885       253.869402   -45.076183   484.890  465.862    16.970     0.008     1.103     0.009     0.593     0.016     1.411     0.018
886       253.803616   -45.369741   866.922 2900.010    16.973     0.005     1.278     0.008     0.744     0.021     1.675     0.014
887       253.828464   -45.269327   722.623 2067.390    16.973     0.012     1.039     0.015     0.400     0.022     1.446     0.018
888       253.730323   -45.057823  1292.550  313.626    16.974     0.005     1.219     0.008     0.927     0.022     1.580     0.015
889       253.682085   -45.115700  1572.680  793.530    16.975     0.006     1.031     0.009     0.514     0.018     1.418     0.015
890       253.641871   -45.146435  1806.210 1048.380    16.976     0.007     1.143     0.009     0.560     0.019     1.533     0.016
891       253.942090   -45.023417    62.775   28.337    16.977     0.030     nan     nan     nan     nan     2.008     0.035
892       253.651447   -45.102314  1750.600  682.537    16.978     0.006     1.241     0.009     0.821     0.022     1.588     0.014
893       253.670521   -45.099594  1639.830  659.984    16.978     0.006     0.988     0.009     0.540     0.015     1.388     0.015
894       253.804848   -45.125902   859.768  878.127    16.979     0.005     1.216     0.008     0.718     0.021     1.604     0.013
895       253.608261   -45.084877  2001.390  537.950    16.979     0.006     0.984     0.009     0.719     0.018     1.419     0.014
896       253.843219   -45.079138   636.937  490.366    16.979     0.006     1.253     0.009     0.637     0.020     1.740     0.015
897       253.852500   -45.044905   583.042  206.508    16.979     0.020     1.075     0.022     0.643     0.017     1.456     0.028
898       253.937199   -45.198923    91.177 1483.610    16.981     0.004     1.259     0.007     0.398     0.019     1.693     0.012
899       253.827148   -45.048137   730.270  233.310    16.981     0.007     1.135     0.009     0.732     0.024     1.566     0.016
900       253.670215   -45.271469  1641.610 2085.150    16.981     0.010     1.121     0.013     1.189     0.031     1.365     0.019
901       253.699802   -45.020672  1469.790    5.574    16.983     0.009     1.183     0.010     0.565     0.019     1.860     0.040
902       253.911792   -45.094828   238.720  620.466    16.986     0.009     1.290     0.011     0.640     0.022     nan     nan
903       253.859194   -45.315630   544.169 2451.330    16.987     0.006     1.203     0.010     0.558     0.020     1.617     0.016
904       253.837957   -45.062172   667.498  349.687    16.990     0.007     1.085     0.010     0.629     0.020     1.543     0.017
905       253.774227   -45.036614  1037.590  137.762    16.990     0.021     1.176     0.030     0.580     0.033     1.537     0.031
906       253.653217   -45.105938  1740.320  712.585    16.991     0.009     1.112     0.011     0.557     0.019     1.535     0.018
907       253.655447   -45.051255  1727.370  259.166    16.998     0.014     1.166     0.020     0.707     0.026     1.659     0.021
908       253.796120   -45.159088   910.452 1153.300    17.000     0.007     1.239     0.010     0.692     0.023     1.661     0.014
909       253.628380   -45.319070  1884.550 2479.850    17.002     0.005     1.264     0.007     0.838     0.025     1.752     0.017
910       253.708269   -45.301831  1420.620 2336.910    17.004     0.009     1.547     0.013     0.926     0.034     2.153     0.015
