# Removed extra columns, and rows at the end of the file
# Replaced '0' with INDEF
# Replaced INDEF with nan
ID     alpha     delta        x        y       v       ev        bv      ebv     ub      eub       vi       evi
252    16.930182    -39.40427    671.621    1222.07    14.512    0.006    0.631    0.008    0.354    0.01    0.925    0.009
253    16.917909    -39.457875    1863.19    1665.08    14.514    0.006    0.952    0.009    0.533    0.011    1.15    0.008
254    16.919691    -39.307938    1690.18    425.93    14.548    0.008    0.758    0.014    0.266    0.015    1.034    0.009
255    16.932607    -39.359988    436.174    856.101    14.553    0.006    0.663    0.008    0.317    0.01    0.95    0.007
256    16.936734    -39.294409    35.492    314.121    14.56    0.016    0.671    0.024    0.321    0.021    0.907    0.017
257    16.919149    -39.601379    1742.85    2851.07    14.561    0.009    0.829    0.013    0.278    0.013    1.04    0.011
258    16.928533    -39.458475    831.727    1670.04    14.575    0.008    0.632    0.012    0.286    0.013    0.885    0.011
259    16.922912    -39.491268    1377.52    1941.06    14.576    0.009    0.844    0.012    0.288    0.011    1.108    0.011
260    16.934272    -39.46302    274.537    1707.6    14.578    0.007    0.665    0.01    0.294    0.011    0.897    0.01
261    16.931771    -39.586066    517.336    2724.51    14.579    0.006    0.946    0.018    0.501    0.021    1.14    0.008
262    16.919547    -39.56673    1704.19    2564.71    14.589    0.016    0.85    0.026    0.295    0.026    1.177    0.024
263    16.924915    -39.573322    1183.02    2619.19    14.597    0.007    2.309    0.016    1.275    0.022    2.918    0.009
264    16.924679    -39.459703    1205.93    1680.19    14.602    0.006    0.673    0.011    0.282    0.012    0.889    0.008
265    16.918168    -39.407335    1838.1    1247.4    14.605    0.006    0.836    0.01    0.37    0.012    1.075    0.008
266    16.921392    -39.270988    1525.09    120.559    14.61    0.011    0.844    0.019    0.261    0.02    1.106    0.011
267    16.922568    -39.296245    1410.88    329.294    14.616    0.009    1.295    0.016    1.026    0.02    1.55    0.011
268    16.919036    -39.339596    1753.78    687.57    14.618    0.008    0.673    0.013    0.275    0.014    0.91    0.009
269    16.919338    -39.329593    1724.47    604.9    14.622    0.008    2.251    0.017    1.447    0.026    2.789    0.01
270    16.929299    -39.384195    757.377    1056.16    14.626    0.007    0.667    0.01    0.349    0.015    0.932    0.01
271    16.916146    -39.354034    2034.37    806.896    14.634    0.015    0.91    0.045    0.587    0.05    1.238    0.016
272    16.916845    -39.497076    1966.49    1989.06    14.639    0.009    0.951    0.015    0.397    0.016    1.159    0.011
273    16.928803    -39.331701    805.499    622.321    14.643    0.008    0.985    0.01    0.611    0.014    1.198    0.01
274    16.920841    -39.396405    1578.52    1157.07    14.648    0.008    0.822    0.011    0.332    0.011    1.071    0.01
275    16.933122    -39.299133    386.184    353.169    14.65    0.01    0.968    0.017    0.481    0.017    1.178    0.013
276    16.927889    -39.420245    894.243    1354.09    14.652    0.074    -0.24    0.077   nan     nan       nan       nan
277    16.935777    -39.614584    128.415    2960.2    14.656    0.005    0.969    0.02    0.432    0.025    1.149    0.01
278    16.917293    -39.436674    1923.03    1489.87    14.656    0.01    0.668    0.012    0.283    0.012    0.928    0.011
279    16.935087    -39.316655    195.448    497.975    14.66    0.013    0.899    0.018    0.376    0.015    1.114    0.014
280    16.9366    -39.425105    48.564    1394.26    14.668    0.007    0.685    0.012    0.279    0.012    0.948    0.009
281    16.930159    -39.36904    673.857    930.906    14.673    0.006    0.657    0.008    0.286    0.011    0.902    0.008
282    16.93663    -39.582241    45.668    2692.9    14.684    0.006    0.926    0.014    0.365    0.017    1.296    0.009
283    16.931102    -39.507275    582.367    2073.35    14.707    0.008    0.841    0.012    0.358    0.012    1.072    0.011
284    16.921709    -39.553983    1494.23    2459.36    14.709    0.006    0.741    0.013    0.283    0.014    0.959    0.008
285    16.936827    -39.408662    26.511    1258.36    14.718    0.009    0.786    0.014    0.263    0.013    1.051    0.01
286    16.925842    -39.443798    1092.97    1548.74    14.744    0.007    0.797    0.012    0.337    0.014    1.023    0.01
287    16.917674    -39.586663    1885.98    2729.45    14.748    0.01    1.101    0.019    0.621    0.02    1.317    0.012
288    16.928493    -39.474115    835.622    1799.3    14.757    0.008    0.694    0.011    0.272    0.012    0.966    0.01
289    16.929298    -39.607511    757.435    2901.74    14.761    0.006    0.797    0.031    0.539    0.036    1.208    0.007
290    16.920043    -39.406886    1656.03    1243.69    14.769    0.008    1.901    0.013    1.643    0.02    2.308    0.01
291    16.919795    -39.547867    1680.11    2408.82    14.78    0.007    0.709    0.012    0.254    0.012    0.967    0.008
292    16.926668    -39.522272    1012.79    2197.29    14.782    0.009    0.726    0.013    0.264    0.013    1.005    0.015
293    16.920678    -39.523351    1594.36    2206.21    14.79    0.006    0.783    0.012    0.206    0.013    0.989    0.008
294    16.927348    -39.41564    946.827    1316.03    14.791    0.008    0.693    0.011    0.313    0.013    0.959    0.011
295    16.926262    -39.465125    1052.22    1725    14.792    0.007    2.449    0.015    1.149    0.024    3.06    0.009
296    16.936229    -39.39429    84.527    1139.59    14.801    0.008    0.704    0.013    0.295    0.014    0.987    0.01
297    16.932408    -39.452427    455.526    1620.06    14.811    0.007    0.86    0.01    0.324    0.011    1.119    0.009
298    16.916015    -39.45806    2047.1    1666.61    14.822    0.016    1.166    0.019    0.747    0.022       nan       nan
299    16.934089    -39.426657    292.318    1407.08    14.823    0.007    0.746    0.008    0.392    0.009    1.022    0.009
300    16.91636    -39.326805    2013.57    581.862    14.823    0.014    2.152    0.066    1.515    0.076    2.667    0.021
301    16.924541    -39.463219    1219.33    1709.25    14.824    0.007    0.799    0.012    0.293    0.013    1.058    0.008
302    16.925721    -39.392627    1104.73    1125.84    14.832    0.008    0.778    0.012    0.331    0.014    1.07    0.011
303    16.936723    -39.329476    36.558    603.934    14.833    0.015    1.219    0.024    0.898    0.022    1.441    0.017
304    16.931801    -39.41762    514.483    1332.4    14.834    0.007    0.841    0.009    0.333    0.01    1.105    0.009
305    16.923136    -39.352615    1355.73    795.168    14.835    0.007    0.753    0.011    0.243    0.012    0.996    0.009
306    16.92747    -39.439549    934.956    1513.63    14.838    0.008    0.777    0.012    0.31    0.014    1.057    0.01
307    16.926574    -39.42808    1021.94    1418.84    14.84    0.008    0.856    0.013    0.414    0.015    1.048    0.01
308    16.932043    -39.424053    490.935    1385.56    14.843    0.008    0.702    0.009    0.274    0.01    0.955    0.01
309    16.933761    -39.502556    324.195    2034.35    14.843    0.008    1.923    0.014    1.596    0.018    2.341    0.01
310    16.921642    -39.2792    1500.77    188.43    14.844    0.011    0.843    0.022    0.347    0.025    1.114    0.012
311    16.920835    -39.460341    1579.12    1685.46    14.856    0.01    0.804    0.012    0.278    0.011    1.062    0.011
312    16.921707    -39.478783    1494.49    1837.88    14.871    0.01    0.853    0.014    0.336    0.013    1.103    0.012
313    16.932223    -39.359469    473.454    851.806    14.892    0.006    0.844    0.009    0.384    0.01    1.096    0.008
314    16.92846    -39.466535    838.791    1736.65    14.897    0.008    1.134    0.013    0.743    0.015    1.456    0.01
315    16.934548    -39.350202    247.753    775.224    14.914    0.009    0.997    0.012    0.623    0.012    1.218    0.01
316    16.921402    -39.549146    1524.1    2419.39    14.916    0.006    0.761    0.013    0.188    0.014    0.976    0.008
317    16.92251    -39.458165    1416.54    1667.48    14.916    0.009    0.824    0.013    0.276    0.012    1.099    0.01
318    16.93068    -39.508173    623.347    2080.77    14.925    0.009    0.782    0.012    0.259    0.012    1.03    0.011
319    16.923829    -39.505287    1288.45    2056.92    14.926    0.01    0.772    0.014    0.24    0.014    1.004    0.012
320    16.919057    -39.520763    1751.77    2184.82    14.927    0.006    0.855    0.011    0.294    0.012    1.091    0.008
321    16.925406    -39.476874    1135.34    1822.1    14.929    0.008    0.767    0.012    0.251    0.013    0.998    0.01
322    16.92155    -39.615881    1509.69    2970.92    14.93    0.009    1.324    0.018    1.039    0.019    1.559    0.011
323    16.924175    -39.363257    1254.82    883.118    14.934    0.008    1.964    0.013    1.594    0.027    2.479    0.011
324    16.918917    -39.617112    1765.35    2981.09    14.942    0.012    1.076    0.019    0.894    0.02    1.3    0.014
325    16.916039    -39.493254    2044.72    1957.47    14.95    0.02    0.952    0.028    0.546    0.027    1.189    0.022
326    16.923564    -39.386621    1314.14    1076.21    14.951    0.008    0.777    0.013    0.299    0.014    1.001    0.011
327    16.929446    -39.454959    743.08    1640.98    14.958    0.007    1.023    0.011    0.739    0.013    1.274    0.01
328    16.935288    -39.570132    175.919    2592.83    14.963    0.018    0.848    0.034    0.332    0.035    1.139    0.028
329    16.927243    -39.506328    957.009    2065.52    14.963    0.061    1.17    0.065    0.461    0.02       nan       nan
330    16.935597    -39.457896    145.891    1665.26    14.968    0.009    0.848    0.015    0.248    0.016    1.118    0.011
331    16.926966    -39.456095    983.903    1650.37    14.969    0.008    0.768    0.014    0.268    0.015    1.029    0.011
332    16.935291    -39.565025    175.674    2550.62    14.97    0.006    0.8    0.014    0.237    0.016    1.03    0.009
333    16.923872    -39.356531    1284.29    827.529    14.978    0.008    0.829    0.011    0.264    0.012    1.056    0.01
334    16.921545    -39.503529    1510.17    2042.39    15.001    0.011    0.784    0.013    0.249    0.012    1.033    0.012
335    16.918622    -39.31205    1793.98    459.914    15.006    0.009    1.761    0.017    1.266    0.02    2.198    0.01
336    16.930462    -39.463911    644.458    1714.97    15.016    0.008    1.125    0.012    0.801    0.014    1.412    0.011
337    16.920363    -39.493219    1625    1957.18    15.016    0.01    0.788    0.012    0.261    0.011    1.024    0.012
338    16.916495    -39.446082    2000.53    1567.62    15.016    0.012    0.884    0.015    0.35    0.017    1.172    0.013
339    16.925956    -39.599579    1081.99    2836.19    15.018    0.007    0.839    0.019    0.242    0.022    1.045    0.008
340    16.929077    -39.617662    778.909    2985.64    15.026    0.006    0.789    0.021    0.204    0.025    1.013    0.007
341    16.925114    -39.478066    1163.67    1831.95    15.026    0.007    0.781    0.012    0.239    0.012    1.025    0.009
342    16.923743    -39.457249    1296.75    1659.91    15.032    0.008    0.761    0.012    0.288    0.012    1.039    0.009
343    16.931256    -39.516302    567.401    2147.95    15.036    0.008    0.745    0.013    0.297    0.013    0.982    0.011
344    16.925508    -39.554759    1125.46    2465.78    15.039    0.007    0.804    0.014    0.265    0.016    1.049    0.009
345    16.93402    -39.467932    299.001    1748.2    15.049    0.009    1.157    0.012    0.726    0.014    1.594    0.011
346    16.924928    -39.448323    1181.75    1586.14    15.055    0.007    0.769    0.013    0.282    0.015    1.06    0.009
347    16.925207    -39.423107    1154.63    1377.74    15.059    0.008    0.727    0.013    0.282    0.015    0.994    0.011
348    16.921334    -39.422439    1530.64    1372.22    15.062    0.008    0.742    0.012    0.296    0.013    1.027    0.01
349    16.921196    -39.448339    1544.09    1586.27    15.062    0.009    0.87    0.013    0.31    0.013    1.17    0.011
350    16.923643    -39.48887    1306.51    1921.24    15.062    0.008    0.89    0.013    0.301    0.014    1.186    0.011
351    16.924149    -39.487185    1257.36    1907.31    15.064    0.012    0.504    0.018    0.355    0.031       nan       nan
352    16.91977    -39.562888    1682.54    2532.96    15.084    0.008    1.08    0.012    0.615    0.013    1.515    0.01
353    16.933589    -39.301432    340.91    372.168    15.096    0.012    0.795    0.017    0.237    0.016    1.051    0.013
354    16.930133    -39.42202    676.422    1368.76    15.101    0.008    0.843    0.01    0.459    0.012    1.099    0.01
355    16.93305    -39.417255    393.236    1329.38    15.115    0.008    0.757    0.01    0.298    0.01    1.009    0.01
356    16.916844    -39.364129    1966.64    890.319    15.127    0.012    0.882    0.02    0.319    0.019    1.187    0.015
357    16.928868    -39.392722    799.271    1126.63    15.128    0.008    0.74    0.01    0.315    0.011    1.012    0.01
358    16.9183    -39.293554    1825.26    307.056    15.13    0.009    0.91    0.018    0.3    0.019    1.195    0.01
359    16.921236    -39.465553    1540.22    1728.54    15.13    0.01    0.968    0.013    0.491    0.013    1.22    0.012
360    16.933529    -39.598422    346.709    2826.63    15.138    0.006    1.133    0.025    0.727    0.03    1.369    0.009
361    16.917334    -39.326648    1919.04    580.565    15.138    0.017    2.035    0.042    1.139    0.051    2.66    0.021
362    16.920872    -39.268197    1575.54    97.493    15.139    0.011    0.815    0.023    0.345    0.025    1.147    0.012
